x,y
-541.1340533,102.3676925
820.5385706,1180.443384
306.2929565,350.2963501
-81.91484451,-673.0888148
-623.7683273,-102.5852838
91.57788662,-463.0409007
73.71554529,1138.490061
551.0872202,-637.5274798
-882.3023881,684.1339979
668.6681001,-430.6234078
-999.9418832,-324.0173082
-471.537095,-494.6622019
1012.123779,-411.3128359
690.1601929,-28.7717385
14.22616436,-66.7495548
739.6092649,374.6403194
128.0459969,-60.34883974
-248.3596319,-81.50030651
84.58700965,-463.4239963
107.5511544,-462.1368424
-376.1595692,-88.67316022
464.5162141,-41.45000194
986.1671013,-412.7862242
-308.5566607,-685.8279175
750.5360494,-426.00492
1001.725105,789.9903655
-945.0259365,-320.9515948
-818.7542459,-714.4768715
561.8898093,364.6569679
-344.1536556,714.385339
-430.5444084,308.8954478
-754.5612285,-109.9407979
-666.2337993,-505.5755329
-166.7810969,-677.8576235
-603.2178563,1100.462705
576.9225148,1166.757262
-731.8895091,-709.6088244
131.0408527,-60.18040868
-319.2487402,-85.47774115
-980.6215512,1079.252464
-447.5182916,307.9469239
-339.4536796,113.7067784
893.0756254,-217.6841027
-23.1870308,331.7835154
347.1734893,-448.6820833
667.9585028,170.2977211
868.6430817,181.5642554
-472.5339516,-494.7265733
-1052.091113,-126.6627906
586.5602722,-234.9122274
1037.612581,-9.254403291
898.5945875,183.2590651
-473.7692341,-294.4738569
-608.2653777,298.9199607
-103.8804373,-674.3210873
565.0661301,-636.7492632
-169.4286526,724.1957013
-633.9870107,97.14270269
-794.734091,88.11934509
-267.3303706,-82.56338588
381.6451839,-46.09725953
985.4038809,-613.1382587
-45.62423037,731.1559508
-932.7534098,280.6849008
-202.3776134,722.3507879
112.6542402,1140.676973
325.2090568,-449.9122601
-680.1526054,294.88212
-480.7565411,-294.8716451
659.266093,770.7454843
-526.1546204,103.1935809
1147.910442,-403.6856951
976.4200579,-613.6522622
-749.0429173,291.0074144
300.2465076,-451.305595
596.7798569,-434.6562039
198.1730452,-256.7367016
-934.8056139,-520.6901013
-581.1266013,-701.1441924
-105.1143686,-474.0768792
349.7532583,753.3615735
-86.37876401,-272.7193168
-1077.523499,272.5414742
-753.7989981,90.41345212
977.1789449,-413.2759059
166.9842957,-58.1578259
895.0719245,-217.5668971
-222.4049821,-80.0116066
432.0392567,-443.9028225
993.7362249,789.5493268
-180.9945867,-478.3396682
-861.863724,284.6602884
282.331072,348.9484783
725.3410496,-227.1135649
-19.24879841,-469.2600593
239.9246488,747.2050885
507.6837709,-239.3370292
-249.1235803,-281.8504489
-930.8114781,-520.4706437
-679.9763491,-706.6607312
-727.1322141,-509.0385749
-931.0483124,-320.1646311
-465.0171967,-93.67588461
-198.3823946,722.5671486
-234.7972496,1121.154213
-199.7291936,-679.7061474
390.688278,755.6640046
845.4977057,1181.854204
-402.6447195,-490.7966215
296.490362,-651.840899
-917.830187,-519.7526723
114.9213041,-361.5638403
-626.2351654,297.8944246
220.8998091,-55.1330777
411.0732928,-445.0850637
-464.4902286,306.9812216
1011.653349,-10.71523965
-945.0258336,-320.9508692
471.7396403,-241.3532806
1115.197657,-605.8356297
700.1434115,-28.20386613
-870.9061021,-517.1070648
425.1058485,356.9680833
-972.9819732,-322.521227
-887.1166617,-317.7001325
-942.2655058,-120.4832884
-154.452089,725.0393513
-111.5765261,-73.80869755
160.0518728,742.7074478
-999.176719,-123.677202
-108.3439335,-273.9520716
-875.3165419,684.5441685
605.2943984,-33.54342632
-436.5901159,-492.710972
-0.750260171,-67.59018361
-937.217321,681.0521805
34.77872308,1136.292865
1054.293837,-609.2571455
-668.4604792,-305.4228259
178.4384156,-458.149447
720.8754019,173.2715928
202.4008314,-456.8011291
80.70418303,1138.884399
339.4221406,-649.4261691
-566.8588063,-99.38682811
-608.2086823,1100.176376
-512.1804109,104.0007037
471.9758578,-441.6563939
-1049.041123,674.7778332
-805.0089117,-513.4075201
-29.46631509,-269.5289929
-709.3980019,-307.7105245
17.74741168,334.0883253
-942.7920253,-521.1496622
738.6137146,374.5676171
-862.9199192,-516.6501242
657.2121482,-30.62276951
-989.9560231,-323.4715092
1148.436895,-3.02195609
527.1262756,-638.8846687
-687.665937,-106.1861794
134.5641053,340.6468327
1073.027541,-407.8865237
149.4867864,-459.7904036
-422.3765514,-692.226512
82.17386466,738.3342522
78.59730065,-463.7648712
-452.7994931,-293.3125786
-68.17110203,-472.0143073
84.11266475,-62.80120204
-63.94404595,-672.0777117
-727.6046037,-108.4212903
-830.8580821,1087.668658
53.16497258,-64.56215545
180.67117,-658.3393452
690.8664811,-629.6748079
-960.0018126,-321.7940947
130.5135368,-460.8373999
-971.2182336,-122.1193533
-136.8277332,-676.1790222
489.4759946,-40.04248194
285.2710268,-452.1530327
-115.5690256,-74.0402812
-201.669246,121.4301923
663.6749858,-430.8960627
418.1138887,356.5988736
256.427621,1148.749956
-747.1014434,-510.1486462
519.9009821,-438.9702538
1197.359948,-0.276206163
27.44127663,-266.319139
-197.9660205,-479.3092224
731.0945963,-26.46672837
378.6517479,-46.27636597
-695.1848416,-507.2246172
427.046974,-444.1804219
-774.0580551,-511.6683181
192.4180148,-457.3737697
53.16388327,-64.55691383
-549.1787648,-699.3398383
-657.7155585,-104.4906661
373.6584956,-46.55019669
918.5075372,-616.8857016
562.8907864,364.6960523
111.5441235,-461.9072697
1081.543398,-6.787696972
-504.8975223,705.3366343
-366.9388172,-288.4633855
-329.9950894,-286.401866
232.3529665,-455.1172997
-856.872927,284.9486305
-570.3806535,-500.2151813
60.15400848,-64.16561552
-103.0608338,327.2922906
382.6467784,-46.06218809
-803.0127542,-513.2940873
-453.9787862,708.2029125
538.1084209,-638.2620227
-656.7175539,-104.4344187
-790.4499931,689.311433
-874.3175986,684.5969771
910.5214159,-617.3423115
-797.786475,-713.3076715
-550.4097375,-499.1111147
-211.888929,321.1756481
336.1890481,-449.2856963
-999.6465794,276.912946
-752.7997734,90.47510193
541.3948292,-37.13239226
-531.9127414,-97.43034941
-595.8129168,-101.0119698
-117.5663886,-74.15328796
-263.6280905,-683.2994513
-980.4415082,77.68893714
708.1317839,-27.76105354
-512.1804888,103.9977619
984.1693676,-412.8900175
-415.3319416,109.4317064
470.5074763,-41.11907243
-1061.549628,273.4434929
-651.0164922,-705.07299
379.124641,-446.8888407
-929.8127424,-520.4179425
-162.0233813,-477.2878409
-961.0015632,-321.8405872
649.931774,-631.9770278
-863.3901177,-116.0514326
408.6604335,756.6726737
-572.3217385,300.9331201
-435.0667042,-91.98119031
534.4039727,-37.50850191
-87.08707318,328.1978639
-83.62050585,-72.23953102
-326.5290395,-686.8332318
695.9154741,171.8589067
-322.7134559,314.94729
630.4890282,-232.4361576
-390.5532619,1112.413442
412.362029,155.9371551
-349.9632469,-287.5292187
-231.3873327,-80.54317464
-934.5121382,80.25557866
-241.6628982,-682.0659934
25.44314657,-266.4255085
646.9927109,169.1162525
-152.9278377,1125.760817
900.0638355,-217.2863445
327.4953916,151.1720895
32.7803781,1136.188711
611.7550421,-433.8022727
-380.6801052,-489.5628436
-700.9388245,-707.8649524
270.2932437,-452.986898
-31.46962006,-269.602625
948.4616533,-615.2107638
1003.665226,-11.15353782
-592.7592273,700.4005064
-880.8899032,-517.6669837
981.2836608,1189.48176
-629.2326995,297.7400787
790.057581,778.1065899
331.7761479,752.3870989
968.4307345,-614.095836
-897.2821589,683.313619
-465.0216502,-93.64775813
647.9336798,-632.0856527
-834.8524224,1087.449849
-92.36970004,-273.0591887
134.5076749,-460.6145264
-890.5835153,82.7417415
396.0960645,-445.93225
658.9172863,-631.4794704
986.2756788,1189.763242
-591.2370803,1101.137917
1078.02073,-407.6156041
-732.5959199,-108.7055988
-228.6257011,119.9141952
-812.4143754,688.0730826
-606.0875435,-702.5437336
763.04562,-24.680394
-139.0601431,-475.9880056
1029.334247,-610.669129
-418.0929831,-91.0271936
253.3214439,-453.9492555
219.9564465,746.0766983
715.1205634,-27.37432876
-1006.581559,1077.803183
-592.8170572,-100.8514228
528.1772012,162.4564748
-485.5129708,-495.4591788
-292.8171415,-484.6300993
966.1972057,-413.8944121
583.7997159,-435.3766267
-399.8864096,-290.3198076
977.7623153,788.6453394
427.6289106,757.7472706
105.5528156,-462.23986
-847.416959,-115.1444633
-758.0297439,290.5078957
323.7379925,-49.35895
-593.5790035,-301.2133441
-664.4675522,-305.1918122
-447.0472166,-92.65749777
529.4692669,763.4642112
-480.9975379,-94.53928159
1075.135745,1194.753555
1005.135291,-411.7106033
-322.7712434,-486.3066953
-375.5761717,1113.248778
-382.1480365,-89.02123828
-851.4088918,-115.3799184
-202.4329582,-78.91439218
539.3993361,-37.25231123
-353.1939605,-87.38822671
13.28269267,734.4673057
536.8740444,-438.0129909
77.59693637,-463.8116808
642.763492,369.1923893
74.60304488,-463.9830279
-956.0070746,-321.5764643
691.1593648,-28.72091996
-555.2925082,1103.144738
-474.419808,1107.69166
487.9511665,-440.7688162
-289.823311,-484.4532251
-634.0442302,-704.1111018
1170.112208,-602.7633197
-241.3721582,-81.09953657
-103.1177228,-473.9653185
-714.569872,693.5739791
229.3559699,-455.2719088
410.1818287,1157.412305
-344.1533387,714.3837028
-598.8067656,-101.1925915
263.5406262,-653.6853409
788.2403765,-223.5696759
207.9196772,-55.86268794
-150.9296455,1125.8652
209.6819472,144.545633
-100.0649282,327.457561
382.4114467,154.2403316
907.5823444,183.7526133
493.0537983,1162.052118
-353.430858,112.9171112
960.3189757,1188.289592
-493.210083,105.0626223
315.7525258,-49.82021433
-1006.108437,677.1852693
1092.233894,-607.1256979
1113.963915,-405.5944131
604.0056261,-634.5653746
-739.349472,-309.3987008
398.2011519,1156.738695
739.7904204,-626.9339208
37.18945559,-65.45379347
189.4234708,-457.5429495
1111.9662,-405.7019341
-980.7357205,-523.2539364
597.0144806,-634.9497311
-200.6714533,121.4939112
460.7575373,-241.9744035
493.9411618,-440.4252915
-223.1643425,-280.3933387
-14.25502125,-468.9896296
-623.2389376,298.0606205
-606.7953223,-101.630946
-776.5280463,-111.1627385
-852.8226869,1086.430308
552.8475644,-437.1105479
939.0040408,-215.1091562
848.7637971,-320.3347653
836.9280003,-20.52191444
-811.9432829,287.4686456
586.9074059,1167.316102
518.4857679,762.8479981
-380.1531844,-88.89619235
-274.8462929,-483.6129248
-884.1266984,-317.4965774
-522.9274597,-96.92116283
431.2761232,-644.2592011
-700.6462889,-106.9155648
-351.4897599,-688.2355474
252.4351939,1148.521203
960.2055471,-414.2281724
498.9298655,-440.1208215
320.2151946,-450.1837508
124.8158101,139.7808731
447.5430861,-42.40512361
-1077.99562,673.1527375
-643.7355182,-103.7197819
-891.8136877,282.9635066
-476.001899,-94.28246965
541.8667378,-437.7401437
535.4052189,-37.47141451
-298.6971925,1117.567884
-864.3888906,-116.1057087
282.274501,-452.3117056
-756.850486,-711.0071603
-773.2966932,-311.3045458
558.0759591,-637.1358733
-857.8694022,284.8795808
-977.5026457,-723.4073253
85.82214174,-663.6774307
-368.6420127,312.3749587
111.6562301,1140.617598
771.0308848,-24.21751505
453.0057801,-442.7233832
-709.5770973,693.8541686
-137.5357216,-75.26806554
419.5875336,-43.97668747
-209.8356336,1122.551218
-500.7258369,-295.994175
-136.0644788,-475.8238117
-126.7866964,125.6378534
593.3130242,-34.21772422
257.3706823,347.5412445
32.72563784,334.9147179
91.10332383,-62.42004012
-922.2980754,-119.3594483
267.4092546,1149.374715
496.2260522,160.6757398
1086.53466,-6.502103335
950.4597027,-615.1079811
-204.4299023,-79.02789727
405.1370906,355.8494431
-343.9722993,-287.19058
-430.5440251,308.893652
-617.3058511,-502.858137
-147.9911044,324.7754557
570.4042683,765.7639849
-999.7041961,-524.3327561
954.4515562,-614.8699268
-477.5263569,-495.0086424
-365.7033932,-488.716955
277.3959695,1149.919041
217.6124799,-656.2635397
710.6544984,373.016959
91.57585599,-463.029811
-315.2530223,-85.26700634
584.0351998,-635.677478
-387.1419553,-89.29421741
326.4418555,-650.1516996
-798.7833278,-713.3670459
968.7214087,-13.12762571
-68.40767195,-271.7048166
-929.2869867,-119.7493268
-770.5402807,-110.8094197
1057.053292,-408.7863304
977.9418043,-212.9188982
-798.4930298,-112.4011434
-649.0189997,-704.9588848
60.86148029,-665.0808719
869.8765996,-18.67107607
272.5265479,-653.1820364
218.1398688,-255.599362
-842.7114903,-715.8505883
-491.97613,-95.18405182
327.2077821,-449.8099061
-921.7134175,1082.554739
-1030.542772,1076.449748
122.0563186,-60.69054603
937.2977298,385.74364
-748.3359361,-309.9009068
453.0065443,-442.7289919
577.8660109,365.5426164
-44.09925573,1131.873929
-5.214664653,332.7805921
1032.674148,791.7364894
728.5707672,-427.2403318
-470.4259984,1107.919441
-929.5198111,80.53624315
407.1342835,355.9594899
101.5568787,-462.4503554
-70.16839935,-472.1218321
-718.1474714,-508.5172221
-784.750185,88.68132773
-424.375076,-692.3299794
258.841197,-53.01027146
224.6029017,-655.8786199
335.2471294,351.9206105
-1047.101123,-126.3642652
-930.0493991,-320.1096128
632.2509647,-32.02562868
-1036.881213,-326.1105567
696.6780809,372.2230624
351.1657995,-448.4406654
-775.0018321,289.5436762
-401.6460652,-490.7431397
-76.15924297,-472.4636944
-388.4301362,-690.3184988
58.21348749,736.9792598
637.715828,-432.3578081
-690.6638508,-106.3407724
135.6190359,1141.962586
694.6263945,-429.158929
710.5991618,-428.2509821
-195.445057,-78.51703193
223.3675213,-455.6222756
-797.4919748,-112.3615256
-794.7894751,-713.1455279
1062.280725,-608.8076945
476.080475,1161.09942
980.4654809,187.8566668
-1048.860731,-326.7910953
303.0068365,-250.8468167
-760.5535785,-110.2646522
994.9156619,-211.964469
-438.0622183,-92.14751323
-783.7510845,88.73567036
-548.8846703,-98.39326343
-768.776365,89.58314787
-421.8494407,-291.5666345
-636.1652085,1098.605442
-1072.29579,72.52160498
-423.3757244,-692.2775405
-427.0772675,-91.54757477
291.8439307,750.1113147
-9.264404138,-468.7029165
1018.881348,-210.6380287
-657.2425809,-505.1053092
186.9542435,-57.04502803
-733.1244388,-509.3595612
56.86676034,-665.2963784
980.176082,-413.1164738
-497.9111544,705.7448149
338.4789867,151.7811086
-316.5453397,-686.2679328
-168.0142587,-477.6247025
-28.70644745,-69.15749968
-646.0242389,-704.7915286
-92.60612399,-72.74718087
-24.94785419,131.3669962
444.1310209,1159.300293
692.625541,-429.2473271
-15.72708477,-68.42981402
402.3787473,155.367993
-896.8086298,282.6969912
-382.1482753,-89.02632454
-742.8168047,91.03816955
984.6964904,-12.22991647
1171.872559,-402.3387513
-691.6046191,694.8593505
562.8334521,-436.5601203
-2.22086566,332.9650496
503.1622331,-640.2199371
-494.2087835,105.0014445
544.9167767,363.7015107
-883.7749851,1084.700849
-44.2089658,-470.6690324
-523.2188602,-697.8822995
540.45193,764.0757436
-1016.913537,-324.9818211
-972.1636189,679.1083098
1136.458397,-3.711777664
-150.7500551,124.2982194
-974.1589647,678.9814357
576.1029823,165.138705
888.3194675,-418.2675092
145.725846,-660.3001115
-401.5350189,1111.792237
-212.4160957,-79.4837624
421.2929181,-644.8274248
-142.9426251,1126.317568
-902.856152,-518.8961829
665.9061419,-631.0803259
-846.3613201,686.1704628
551.9081379,364.0785238
-1025.606359,275.4656384
-384.6726337,-489.7887578
765.6239517,1177.365276
522.4810792,763.0653222
-332.9900904,-286.5692835
235.875419,-54.2874393
815.4904419,378.8990073
-749.9843515,1092.207425
349.1697134,-448.5588139
-758.556742,-110.1558945
1063.043804,-408.4537144
-2.747252858,-67.7002591
912.2819543,-416.9248841
560.3640143,-36.06020621
527.8890383,-438.5274288
-97.12673404,-473.6318046
-1022.90235,-325.3322375
1006.370135,-611.9594367
395.3905585,154.9744456
-473.6246123,6.011281137
-288.8255749,-484.3922141
514.6745948,-238.9601218
-324.767884,-486.4176252
634.9558135,-632.8200849
-410.632231,-491.2463654
250.8524915,-53.45119621
478.495804,-40.67462369
-148.045492,-476.496087
1105.506148,-5.442467133
-230.3884134,-80.48701681
732.8555575,173.946253
-529.2095986,-698.2160247
480.2001686,-641.5196457
-973.5078349,-723.1890031
464.9879229,-442.0564728
1222.029458,-599.8346545
702.7259089,1173.816329
-840.8429734,1087.114049
4.950409581,-668.2270069
87.1654567,738.6216358
170.9802564,-57.95087874
-571.3776744,-500.2794396
572.5818466,-235.6948646
-791.7390296,88.29127796
-376.921039,-289.0415554
1043.075405,-409.57352
-914.7801491,281.6823202
536.8719702,-437.9999802
180.2017343,-257.7480274
312.4626559,-650.9312614
-351.6742812,313.3646838
647.7547277,369.4749046
800.4573227,-423.2012559
-96.89092022,-673.9312629
-336.7488253,-487.0921096
-395.1271582,-89.75536609
772.739055,-625.089966
11.28319841,734.3731181
638.2412815,-31.68510517
988.3982304,-612.972317
-973.7435214,-522.885711
-552.1726323,-699.5156506
-533.4374223,-498.1510673
465.5138389,-41.38987736
-669.987537,-706.1317467
126.7570642,-661.373357
-402.6452865,-490.7918585
1054.057635,-408.956201
538.8717024,-437.9061194
600.3578186,767.4432175
914.5138106,-617.1126057
1074.789703,-207.4844756
164.2260709,-258.6396352
-31.64668548,731.9429985
868.4058946,381.8778034
401.0872183,-445.6371325
-997.7060145,-524.2300811
1035.616163,-9.368755393
-663.1780367,295.8304191
-348.494207,-688.0680524
799.4603393,-423.2665878
690.7424428,1173.152946
-950.2540867,-120.9259217
-168.8999235,1124.847646
-773.822293,-711.9731746
1098.752786,-206.1353889
1071.558637,-7.344439889
-222.8175357,1121.835999
-104.0588298,327.2342172
-386.4346615,-690.2023274
1015.702387,790.7782693
-46.20779796,-470.7664052
533.8776535,-438.1794266
-949.0193479,-321.178188
1040.137531,391.5124457
-167.0151023,-477.5699
475.5547289,760.4307144
-704.584113,694.1277874
94.68213849,1139.666765
708.3684194,-228.0721666
-1046.102016,-126.3139308
-431.5988203,-492.4234374
646.2855901,770.0209157
-811.4148784,688.1231093
1004.665042,-11.11254897
946.4650626,-615.3232516
-426.0787066,-91.49053144
-778.5244993,-111.2821984
-799.9618893,288.1413813
190.422213,-457.4901176
287.7947009,-51.3780092
695.8574265,-629.3837225
-866.9123658,-516.8820874
-72.16528707,-472.233742
-568.1483609,-700.4064505
-449.2785019,107.528046
-411.3941139,-691.6071736
-305.2696461,-84.70190581
-574.7856328,701.4047474
-741.0564953,291.4600558
-988.1365979,678.1982854
613.5171835,-233.3972106
970.7736616,788.2540735
-324.0050208,-286.0609111
549.1458836,163.6270545
511.4425114,-38.81905849
728.5709005,-427.2420612
-871.9051159,-517.1545755
-277.3128963,-83.13106739
-868.9104628,-516.9848888
213.9110134,-55.52565389
-495.4987297,-496.0129871
600.7721913,-434.421793
-846.7069935,-716.0674716
538.1078783,-638.2602722
-974.1610894,678.998787
2.952335241,-668.32723
-796.0249865,-512.894314
310.5222033,150.2174451
189.9478123,-56.86740791
479.727731,-240.908595
97.5670516,-462.6975251
647.2834019,770.0803383
-306.2692678,-84.74793675
-157.9198075,1125.48329
1081.30726,193.5103523
-837.9589479,-515.2471167
-213.9418894,-480.1966139
588.8467274,366.1720858
524.8925302,-438.685107
726.8104582,-627.6570956
113.0697025,-61.19165574
501.2208252,160.9344472
-252.5889818,118.5773013
-315.5455632,-686.221396
-740.3484463,-309.4528149
1003.721066,790.1040566
973.7697194,788.4163406
193.9423754,-56.64816105
883.3280098,-418.5503822
-394.131,-89.68293806
-172.8941006,1124.626158
-938.563865,-721.2192082
93.10255966,-62.32339491
-590.7646317,700.5247675
932.4855581,-616.10143
591.5515378,-234.6270826
531.465123,763.5811977
-1028.656859,-525.969015
1032.093551,-410.1949193
-963.5245747,-722.6180905
46.93885117,135.4012292
-131.0722911,-475.5455568
263.3569402,347.9059531
277.8090426,-51.93552943
488.0619426,1161.77186
666.1986596,-30.1223016
913.8064095,-16.20282871
-229.9165287,-481.1026516
-1059.496842,1074.818233
467.5131838,-41.29381556
263.4169222,1149.144208
-188.2174142,-278.4430659
155.0024002,-58.82857654
-704.0544758,1094.777552
-40.68769871,-69.82740822
1022.635806,-10.09105215
-173.8915932,1124.565863
375.8931757,-246.7534321
266.2994339,-453.2094917
-154.4532819,725.0430022
150.5384807,341.5451408
77.88934289,137.144709
567.8261372,-436.2862995
-334.225487,-86.31690691
371.8980065,-246.9683938
-143.0536995,-476.2122161
553.9573778,1165.477425
-842.1865972,-315.1811379
-903.618023,-719.2630607
1002.723268,790.0465549
855.3709285,-420.1178762
467.1305517,-141.4716327
882.0926517,-218.2997492
-728.1319473,-509.0810363
-330.6471531,1115.77464
-64.94208665,-672.1362546
125.6341997,1141.403615
-89.13920655,-473.1839096
-958.1850521,679.8871465
-747.9875928,1092.322288
106.5532813,-462.1916431
947.225558,-414.956182
-388.0814453,711.9044493
-599.8060203,-101.2394461
494.0548626,1162.093226
-564.2784575,1102.645099
982.1713348,-412.9957542
194.649036,-657.5514552
-408.5220479,1111.384906
111.5447241,-461.9080803
-961.7638912,-522.2050159
-953.2474221,-121.1039934
653.2178773,-30.84532407
135.5622719,340.7037703
665.2027617,-30.19013379
-593.0522193,99.44274562
-285.0655274,-283.8801245
-628.2339085,297.7948433
-756.5591729,-110.0425385
-667.172536,295.6102612
758.8167198,175.3934902
570.9322173,1166.420418
330.7819725,752.3027439
-17.96069096,131.7674034
-650.6686494,697.1560826
-1004.93083,-324.3211577
-730.0166841,1093.33726
211.6762853,144.6814101
-145.4672642,725.5468363
943.4679735,-615.4835566
435.034873,-443.7365967
193.6475617,-657.5856813
12.46614079,-267.1685219
-467.4860888,306.8191313
-486.9848397,-94.89798238
294.3117667,349.622367
-18.72300619,-68.5938471
-572.1415565,-700.6350773
517.9034438,-439.0791434
-752.0953678,-510.4230101
638.2407885,-31.67950486
-798.4937589,-112.3970969
-539.1401523,102.5007477
58.39164995,-264.574083
1186.086246,-601.8548764
-857.3435792,685.546692
-377.6842646,-489.3944149
-488.9243596,706.2414422
-1034.119036,-125.6530573
-59.65733922,-70.90127299
496.9931711,361.0047234
-87.90483995,-673.4287781
219.9011262,-55.18670363
-509.1853471,104.1661466
-1004.696314,-524.6131328
-176.2368642,-277.7662349
628.2587573,-32.25401348
-455.3245653,-694.0784811
-945.7327367,279.9547759
-885.7721253,1084.589916
401.0870996,-445.640309
-318.7778066,-486.0818654
-256.1151051,-282.2250399
-977.4461878,77.85287763
-38.68994502,-69.72814586
200.4033345,-456.9116362
-232.3301204,720.6705372
-102.5904634,-73.30688839
1029.098577,-410.3666335
-981.6201214,1079.198022
-630.5220773,-303.2784878
-18.1960133,332.0720454
122.2911804,-260.9888044
-955.013933,-321.4835504
-770.9558808,1091.060308
-533.3832942,303.1258343
450.5366168,-42.22770695
25.91560813,-667.0315421
20.79968451,1135.510844
789.0598216,778.0498514
1102.038506,394.9981106
777.0227505,-23.88869502
-893.5780977,82.56399145
168.454168,-458.7079237
-47.14948796,330.4349779
1188.373352,-0.777150977
975.2385926,387.8728127
-137.5338482,-75.2775921
-187.456878,-78.07206123
-548.8302428,702.885984
538.1647729,162.9961696
552.8503198,-437.1250599
-104.5875361,-73.41532052
-753.8512378,-710.8612673
510.1535117,-639.8401306
-938.2731414,-120.2523931
-517.173039,103.7156128
1057.109678,392.4723238
408.0768978,-445.2504105
928.020769,-215.7243017
252.9064808,747.9152113
672.4245666,-230.0943303
-825.9777066,-514.5772906
540.1591417,163.1245542
-708.1626339,-507.9611436
-510.2386762,-697.1588337
-280.8364143,-483.9548502
-652.2503405,-504.8214726
63.1487075,-63.99704961
-609.7896542,-101.8059535
324.3206809,1152.562902
80.6501556,337.6094124
-211.4186554,-79.42029633
-895.6324164,-718.8003219
693.390223,-228.9007027
-196.8567093,1123.280367
-1079.466281,1073.706559
-513.4707895,-497.0173077
-578.3128838,300.6033084
26.2077188,-66.0821757
655.2160433,-30.74022651
658.2114377,-30.57549104
1052.11742,392.1934802
405.610873,-44.77161354
-832.9655922,-514.9757307
522.1850481,162.1337609
372.4252198,153.6942598
27.26056076,735.2513331
-738.005374,1092.891
463.5736516,759.7578595
30.43510073,-266.1449532
426.6310761,757.6865334
-355.4276457,112.804775
569.4064989,765.7061889
1056.055744,-408.8523488
-885.8820788,-517.9497107
416.8261011,-244.4356345
-328.1790459,715.2805849
968.7232458,-13.1322809
-987.1384973,678.2515898
-698.1774073,-507.404557
20.45176836,-266.7072857
782.4855157,-424.2091486
-802.0153647,-513.2303932
-432.3068492,108.487723
1047.650778,792.5825437
-891.8747334,-518.2733965
1067.564397,-7.565908374
425.0521344,-444.3088793
1030.151813,390.9605873
-229.9160179,-481.0996656
-597.3387929,-501.7270322
-143.759814,124.6837542
-860.6843208,-716.8585121
-1012.684741,-525.0525719
-360.9497859,-288.1157798
-362.1807397,-87.8907173
974.7124062,-12.79063375
-12.02422207,-669.1675717
734.7987799,-627.2177291
605.5287845,-233.8347695
-698.1783326,-507.3994675
-177.9983536,-478.1840156
565.5918607,-236.079548
-942.7380225,280.1241985
-860.9228386,-516.5377712
-165.2551921,-277.1432018
-569.1459762,-700.4669964
718.3520951,-227.5045365
-538.3180072,1104.095357
-534.1469935,102.7680291
202.9838489,745.1213711
-31.64644365,731.9420877
482.0157889,360.167717
-164.4371337,724.4811045
902.8242507,-16.81873208
-307.5585187,-685.7690839
266.4116031,1149.316638
-302.8025208,-485.1836045
123.0530303,-60.62145341
-207.4244903,-79.19900562
-408.1080035,-90.4724913
-445.2857844,107.7541579
-1012.682377,-525.0701753
601.3564308,767.4974517
-883.5954463,83.13670726
681.4091067,-229.5747559
-482.4089306,1107.254673
251.087929,-253.7535602
61.73459419,1137.815388
1040.371358,191.2204825
-551.8799791,-98.5585236
159.2329214,-258.9126335
-848.4137209,-115.2106576
1037.321264,-610.2159924
-355.1364283,713.769199
573.9267842,1166.594958
-937.8009963,-520.859309
-515.2303399,-697.4490782
430.3328551,156.9493776
-203.9572801,-479.6357947
-1003.46131,-724.8652752
-445.5748696,-493.2211454
-220.3495051,721.3433247
373.242182,1155.328546
768.0374903,-24.40020909
-106.8740826,-674.5016527
-112.8097032,126.4310101
-698.4143856,-307.0971878
-210.6558401,120.9385078
724.1065919,-26.86531085
-77.57354094,729.3562554
205.3963363,-456.637552
663.2582942,770.978582
89.87001896,137.8227554
-462.259456,106.8011849
485.2465006,160.0370962
212.4415304,345.0171114
464.2808922,158.8503162
-70.16811334,-472.1225566
-159.973117,324.1057445
-539.1918558,-698.7920691
-700.646336,-106.9091606
-935.6919151,1081.777048
-478.9974788,-94.44468127
-475.2939555,-695.1950492
907.3449327,384.0646398
-605.2683287,299.0719442
528.470487,763.407902
-616.0166181,98.16572774
387.8721304,-246.0663735
-473.2404963,106.177522
-18.7228091,-68.59172315
-108.5800044,-73.64784551
222.4214838,345.608575
-512.8875483,704.9033547
-720.9054449,-708.9990631
175.4433876,-458.3173103
-727.1331081,-509.0244307
-820.9858615,-514.2902022
1071.268436,-608.313597
-150.4588225,725.2647742
-857.8148743,1086.150642
-38.45628973,-270.0136081
-544.8909978,-98.16914339
888.3187619,-418.2649549
4.713016863,-467.9084536
-4.742691069,-67.82030981
-202.960315,-479.5740266
-116.5683206,-74.09361393
-180.4649458,-77.69668073
730.8042474,-627.433588
-251.3557287,-81.66724451
352.927096,-248.025111
1032.854991,-209.8320124
256.8438104,-53.11833985
-612.2035866,1099.956774
-539.6642079,-298.1795993
-283.7765516,317.1462325
268.3531365,348.1555434
166.2240613,-258.5361769
-709.5777539,693.8543558
403.8472193,-245.1674909
-792.9750548,288.543666
-260.7577403,1119.702855
-1120.403685,1071.418971
351.166718,-448.446571
763.5165968,-425.2809744
896.4185817,1184.70988
-19.66554048,732.6176342
-146.7580137,124.5351394
-697.4161033,-307.0418313
-912.7849786,281.8073703
-635.2766788,-503.8715412
-887.3514777,-117.4059994
-921.8260877,-519.9672782
94.15625214,739.004464
849.9638909,781.4678402
